Freq,v,a
2.55732399589331e+03,1.45208053343236e-04,1.20493554999627e-02
2.55813699866324e+03,1.45300381229047e-04,1.20531850159309e-02
2.55895025989611e+03,1.45392767811319e-04,1.20570157482848e-02
2.55976377967411e+03,1.45485213127358e-04,1.20608476974100e-02
2.56057755807941e+03,1.45577717214491e-04,1.20646808636922e-02
2.56139159519425e+03,1.45670280110072e-04,1.20685152475176e-02
2.56220589110087e+03,1.45762901851475e-04,1.20723508492720e-02
2.56302044588155e+03,1.45855582476101e-04,1.20761876693418e-02
2.56383525961857e+03,1.45948322021373e-04,1.20800257081131e-02
2.56465033239427e+03,1.46041120524739e-04,1.20838649659724e-02
2.56546566429100e+03,1.46133978023668e-04,1.20877054433062e-02
2.56628125539114e+03,1.46226894555657e-04,1.20915471405013e-02
2.56709710577709e+03,1.46319870158223e-04,1.20953900579444e-02
2.56791321553128e+03,1.46412904868909e-04,1.20992341960224e-02
2.56872958473616e+03,1.46505998725281e-04,1.21030795551223e-02
2.56954621347422e+03,1.46599151764930e-04,1.21069261356313e-02
2.57036310182797e+03,1.46692364025469e-04,1.21107739379367e-02
2.57118024987994e+03,1.46785635544536e-04,1.21146229624258e-02
2.57199765771269e+03,1.46878966359794e-04,1.21184732094862e-02
2.57281532540881e+03,1.46972356508927e-04,1.21223246795055e-02
2.57363325305092e+03,1.47065806029645e-04,1.21261773728716e-02
2.57445144072165e+03,1.47159314959683e-04,1.21300312899722e-02
2.57526988850367e+03,1.47252883336797e-04,1.21338864311953e-02
2.57608859647967e+03,1.47346511198770e-04,1.21377427969292e-02
2.57690756473238e+03,1.47440198583406e-04,1.21416003875621e-02
2.57772679334452e+03,1.47533945528535e-04,1.21454592034823e-02
2.57854628239889e+03,1.47627752072012e-04,1.21493192450783e-02
2.57936603197827e+03,1.47721618251713e-04,1.21531805127388e-02
2.58018604216549e+03,1.47815544105540e-04,1.21570430068525e-02
2.58100631304340e+03,1.47909529671419e-04,1.21609067278082e-02
2.58182684469487e+03,1.48003574987300e-04,1.21647716759950e-02
2.58264763720281e+03,1.48097680091157e-04,1.21686378518020e-02
2.58346869065015e+03,1.48191845020988e-04,1.21725052556184e-02
2.58429000511984e+03,1.48286069814815e-04,1.21763738878335e-02
2.58511158069486e+03,1.48380354510685e-04,1.21802437488369e-02
2.58593341745823e+03,1.48474699146668e-04,1.21841148390181e-02
2.58675551549298e+03,1.48569103760859e-04,1.21879871587669e-02
2.58757787488217e+03,1.48663568391376e-04,1.21918607084731e-02
2.58840049570888e+03,1.48758093076364e-04,1.21957354885266e-02
2.58922337805624e+03,1.48852677853989e-04,1.21996114993177e-02
2.59004652200737e+03,1.48947322762442e-04,1.22034887412364e-02
2.59086992764546e+03,1.49042027839940e-04,1.22073672146732e-02
2.59169359505368e+03,1.49136793124723e-04,1.22112469200184e-02
2.59251752431527e+03,1.49231618655056e-04,1.22151278576628e-02
2.59334171551347e+03,1.49326504469226e-04,1.22190100279969e-02
2.59416616873154e+03,1.49421450605547e-04,1.22228934314117e-02
2.59499088405280e+03,1.49516457102357e-04,1.22267780682980e-02
2.59581586156056e+03,1.49611523998017e-04,1.22306639390470e-02
2.59664110133817e+03,1.49706651330913e-04,1.22345510440498e-02
2.59746660346903e+03,1.49801839139456e-04,1.22384393836979e-02
2.59829236803652e+03,1.49897087462081e-04,1.22423289583825e-02
2.59911839512409e+03,1.49992396337246e-04,1.22462197684954e-02
2.59994468481518e+03,1.50087765803436e-04,1.22501118144282e-02
2.60077123719329e+03,1.50183195899159e-04,1.22540050965727e-02
2.60159805234193e+03,1.50278686662948e-04,1.22578996153208e-02
2.60242513034463e+03,1.50374238133358e-04,1.22617953710647e-02
2.60325247128497e+03,1.50469850348973e-04,1.22656923641965e-02
2.60408007524652e+03,1.50565523348398e-04,1.22695905951086e-02
2.60490794231291e+03,1.50661257170264e-04,1.22734900641933e-02
2.60573607256777e+03,1.50757051853225e-04,1.22773907718433e-02
2.60656446609479e+03,1.50852907435963e-04,1.22812927184511e-02
2.60739312297766e+03,1.50948823957180e-04,1.22851959044097e-02
2.60822204330011e+03,1.51044801455606e-04,1.22891003301120e-02
2.60905122714587e+03,1.51140839969994e-04,1.22930059959510e-02
2.60988067459874e+03,1.51236939539122e-04,1.22969129023199e-02
2.61071038574251e+03,1.51333100201793e-04,1.23008210496120e-02
2.61154036066101e+03,1.51429321996835e-04,1.23047304382207e-02
2.61237059943811e+03,1.51525604963099e-04,1.23086410685396e-02
2.61320110215768e+03,1.51621949139461e-04,1.23125529409623e-02
2.61403186890364e+03,1.51718354564824e-04,1.23164660558828e-02
2.61486289975992e+03,1.51814821278114e-04,1.23203804136948e-02
2.61569419481049e+03,1.51911349318280e-04,1.23242960147924e-02
2.61652575413933e+03,1.52007938724300e-04,1.23282128595699e-02
2.61735757783047e+03,1.52104589535172e-04,1.23321309484215e-02
2.61818966596794e+03,1.52201301789922e-04,1.23360502817415e-02
2.61902201863582e+03,1.52298075527601e-04,1.23399708599247e-02
2.61985463591821e+03,1.52394910787282e-04,1.23438926833656e-02
2.62068751789923e+03,1.52491807608065e-04,1.23478157524591e-02
2.62152066466303e+03,1.52588766029074e-04,1.23517400676000e-02
2.62235407629378e+03,1.52685786089459e-04,1.23556656291835e-02
2.62318775287570e+03,1.52782867828394e-04,1.23595924376046e-02
2.62402169449301e+03,1.52880011285077e-04,1.23635204932586e-02
2.62485590122997e+03,1.52977216498732e-04,1.23674497965411e-02
2.62569037317087e+03,1.53074483508608e-04,1.23713803478475e-02
2.62652511040001e+03,1.53171812353979e-04,1.23753121475735e-02
2.62736011300174e+03,1.53269203074143e-04,1.23792451961148e-02
2.62819538106042e+03,1.53366655708424e-04,1.23831794938675e-02
2.62903091466044e+03,1.53464170296170e-04,1.23871150412275e-02
2.62986671388622e+03,1.53561746876755e-04,1.23910518385911e-02
2.63070277882221e+03,1.53659385489578e-04,1.23949898863544e-02
2.63153910955287e+03,1.53757086174061e-04,1.23989291849140e-02
2.63237570616272e+03,1.53854848969654e-04,1.24028697346663e-02
2.63321256873626e+03,1.53952673915829e-04,1.24068115360081e-02
2.63404969735807e+03,1.54050561052087e-04,1.24107545893361e-02
2.63488709211271e+03,1.54148510417950e-04,1.24146988950472e-02
2.63572475308479e+03,1.54246522052968e-04,1.24186444535385e-02
2.63656268035895e+03,1.54344595996714e-04,1.24225912652072e-02
2.63740087401984e+03,1.54442732288789e-04,1.24265393304504e-02
2.63823933415216e+03,1.54540930968815e-04,1.24304886496658e-02
2.63907806084062e+03,1.54639192076442e-04,1.24344392232507e-02
2.63991705416996e+03,1.54737515651346e-04,1.24383910516029e-02
2.64075631422495e+03,1.54835901733226e-04,1.24423441351202e-02
2.64159584109038e+03,1.54934350361806e-04,1.24462984742004e-02
2.64243563485108e+03,1.55032861576839e-04,1.24502540692417e-02
2.64327569559189e+03,1.55131435418098e-04,1.24542109206422e-02
2.64411602339769e+03,1.55230071925385e-04,1.24581690288001e-02
2.64495661835338e+03,1.55328771138526e-04,1.24621283941140e-02
2.64579748054390e+03,1.55427533097372e-04,1.24660890169823e-02
2.64663861005420e+03,1.55526357841800e-04,1.24700508978037e-02
2.64748000696927e+03,1.55625245411711e-04,1.24740140369771e-02
2.64832167137411e+03,1.55724195847035e-04,1.24779784349013e-02
2.64916360335376e+03,1.55823209187722e-04,1.24819440919754e-02
2.65000580299330e+03,1.55922285473751e-04,1.24859110085986e-02
2.65084827037780e+03,1.56021424745127e-04,1.24898791851702e-02
2.65169100559240e+03,1.56120627041876e-04,1.24938486220895e-02
2.65253400872223e+03,1.56219892404055e-04,1.24978193197562e-02
2.65337727985247e+03,1.56319220871742e-04,1.25017912785700e-02
2.65422081906833e+03,1.56418612485043e-04,1.25057644989305e-02
2.65506462645502e+03,1.56518067284089e-04,1.25097389812379e-02
2.65590870209780e+03,1.56617585309035e-04,1.25137147258920e-02
2.65675304608196e+03,1.56717166600064e-04,1.25176917332932e-02
2.65759765849280e+03,1.56816811197382e-04,1.25216700038417e-02
2.65844253941566e+03,1.56916519141223e-04,1.25256495379379e-02
2.65928768893590e+03,1.57016290471844e-04,1.25296303359824e-02
2.66013310713892e+03,1.57116125229530e-04,1.25336123983759e-02
2.66097879411012e+03,1.57216023454590e-04,1.25375957255193e-02
2.66182474993496e+03,1.57315985187359e-04,1.25415803178134e-02
2.66267097469890e+03,1.57416010468198e-04,1.25455661756593e-02
2.66351746848745e+03,1.57516099337492e-04,1.25495532994582e-02
2.66436423138613e+03,1.57616251835655e-04,1.25535416896114e-02
2.66521126348049e+03,1.57716468003123e-04,1.25575313465204e-02
2.66605856485612e+03,1.57816747880360e-04,1.25615222705868e-02
2.66690613559862e+03,1.57917091507855e-04,1.25655144622122e-02
2.66775397579363e+03,1.58017498926122e-04,1.25695079217985e-02
2.66860208552680e+03,1.58117970175703e-04,1.25735026497476e-02
2.66945046488384e+03,1.58218505297162e-04,1.25774986464616e-02
2.67029911395045e+03,1.58319104331093e-04,1.25814959123427e-02
2.67114803281237e+03,1.58419767318113e-04,1.25854944477933e-02
2.67199722155539e+03,1.58520494298865e-04,1.25894942532158e-02
2.67284668026529e+03,1.58621285314019e-04,1.25934953290127e-02
2.67369640902791e+03,1.58722140404271e-04,1.25974976755868e-02
2.67454640792909e+03,1.58823059610340e-04,1.26015012933410e-02
2.67539667705472e+03,1.58924042972974e-04,1.26055061826782e-02
2.67624721649071e+03,1.59025090532946e-04,1.26095123440015e-02
2.67709802632298e+03,1.59126202331054e-04,1.26135197777141e-02
2.67794910663750e+03,1.59227378408123e-04,1.26175284842194e-02
2.67880045752027e+03,1.59328618805003e-04,1.26215384639208e-02
2.67965207905729e+03,1.59429923562572e-04,1.26255497172220e-02
2.68050397133461e+03,1.59531292721730e-04,1.26295622445266e-02
2.68135613443830e+03,1.59632726323408e-04,1.26335760462386e-02
2.68220856845447e+03,1.59734224408558e-04,1.26375911227619e-02
2.68306127346923e+03,1.59835787018162e-04,1.26416074745006e-02
2.68391424956874e+03,1.59937414193226e-04,1.26456251018590e-02
2.68476749683919e+03,1.60039105974782e-04,1.26496440052414e-02
2.68562101536678e+03,1.60140862403889e-04,1.26536641850524e-02
2.68647480523774e+03,1.60242683521631e-04,1.26576856416965e-02
2.68732886653834e+03,1.60344569369120e-04,1.26617083755785e-02
2.68818319935487e+03,1.60446519987491e-04,1.26657323871032e-02
2.68903780377365e+03,1.60548535417909e-04,1.26697576766757e-02
2.68989267988103e+03,1.60650615701561e-04,1.26737842447012e-02
2.69074782776337e+03,1.60752760879664e-04,1.26778120915848e-02
2.69160324750708e+03,1.60854970993458e-04,1.26818412177319e-02
2.69245893919858e+03,1.60957246084211e-04,1.26858716235482e-02
2.69331490292433e+03,1.61059586193218e-04,1.26899033094391e-02
2.69417113877081e+03,1.61161991361797e-04,1.26939362758105e-02
2.69502764682454e+03,1.61264461631296e-04,1.26979705230683e-02
2.69588442717205e+03,1.61366997043087e-04,1.27020060516185e-02
2.69674147989991e+03,1.61469597638568e-04,1.27060428618672e-02
2.69759880509470e+03,1.61572263459165e-04,1.27100809542208e-02
2.69845640284305e+03,1.61674994546330e-04,1.27141203290856e-02
2.69931427323162e+03,1.61777790941539e-04,1.27181609868682e-02
2.70017241634706e+03,1.61880652686297e-04,1.27222029279753e-02
2.70103083227609e+03,1.61983579822135e-04,1.27262461528136e-02
2.70188952110544e+03,1.62086572390609e-04,1.27302906617901e-02
2.70274848292186e+03,1.62189630433303e-04,1.27343364553118e-02
2.70360771781214e+03,1.62292753991825e-04,1.27383835337859e-02
2.70446722586310e+03,1.62395943107813e-04,1.27424318976197e-02
2.70532700716157e+03,1.62499197822929e-04,1.27464815472206e-02
2.70618706179442e+03,1.62602518178861e-04,1.27505324829963e-02
2.70704738984856e+03,1.62705904217325e-04,1.27545847053543e-02
2.70790799141089e+03,1.62809355980063e-04,1.27586382147026e-02
2.70876886656838e+03,1.62912873508844e-04,1.27626930114490e-02
2.70963001540801e+03,1.63016456845462e-04,1.27667490960017e-02
2.71049143801677e+03,1.63120106031739e-04,1.27708064687688e-02
2.71135313448171e+03,1.63223821109522e-04,1.27748651301587e-02
2.71221510488989e+03,1.63327602120687e-04,1.27789250805798e-02
2.71307734932839e+03,1.63431449107135e-04,1.27829863204408e-02
2.71393986788434e+03,1.63535362110794e-04,1.27870488501504e-02
2.71480266064488e+03,1.63639341173617e-04,1.27911126701174e-02
2.71566572769717e+03,1.63743386337587e-04,1.27951777807508e-02
2.71652906912843e+03,1.63847497644711e-04,1.27992441824596e-02
2.71739268502588e+03,1.63951675137023e-04,1.28033118756532e-02
2.71825657547678e+03,1.64055918856585e-04,1.28073808607409e-02
2.71912074056841e+03,1.64160228845484e-04,1.28114511381322e-02
2.71998518038808e+03,1.64264605145836e-04,1.28155227082368e-02
2.72084989502313e+03,1.64369047799780e-04,1.28195955714642e-02
2.72171488456092e+03,1.64473556849487e-04,1.28236697282246e-02
2.72258014908886e+03,1.64578132337149e-04,1.28277451789278e-02
2.72344568869437e+03,1.64682774304990e-04,1.28318219239840e-02
2.72431150346489e+03,1.64787482795257e-04,1.28358999638035e-02
2.72517759348790e+03,1.64892257850227e-04,1.28399792987967e-02
2.72604395885092e+03,1.64997099512200e-04,1.28440599293741e-02
2.72691059964146e+03,1.65102007823506e-04,1.28481418559463e-02
2.72777751594710e+03,1.65206982826502e-04,1.28522250789242e-02
2.72864470785543e+03,1.65312024563569e-04,1.28563095987186e-02
2.72951217545406e+03,1.65417133077118e-04,1.28603954157406e-02
2.73037991883063e+03,1.65522308409585e-04,1.28644825304014e-02
2.73124793807282e+03,1.65627550603434e-04,1.28685709431123e-02
2.73211623326834e+03,1.65732859701156e-04,1.28726606542848e-02
2.73298480450490e+03,1.65838235745267e-04,1.28767516643303e-02
2.73385365187027e+03,1.65943678778314e-04,1.28808439736606e-02
2.73472277545223e+03,1.66049188842866e-04,1.28849375826874e-02
2.73559217533859e+03,1.66154765981524e-04,1.28890324918229e-02
2.73646185161720e+03,1.66260410236912e-04,1.28931287014789e-02
2.73733180437591e+03,1.66366121651684e-04,1.28972262120679e-02
2.73820203370264e+03,1.66471900268518e-04,1.29013250240020e-02
2.73907253968530e+03,1.66577746130123e-04,1.29054251376937e-02
2.73994332241184e+03,1.66683659279232e-04,1.29095265535558e-02
2.74081438197024e+03,1.66789639758607e-04,1.29136292720008e-02
2.74168571844852e+03,1.66895687611035e-04,1.29177332934417e-02
2.74255733193470e+03,1.67001802879332e-04,1.29218386182914e-02
2.74342922251686e+03,1.67107985606342e-04,1.29259452469631e-02
2.74430139028308e+03,1.67214235834934e-04,1.29300531798701e-02
2.74517383532148e+03,1.67320553608005e-04,1.29341624174256e-02
2.74604655772022e+03,1.67426938968480e-04,1.29382729600433e-02
2.74691955756747e+03,1.67533391959310e-04,1.29423848081367e-02
2.74779283495142e+03,1.67639912623474e-04,1.29464979621197e-02
2.74866638996032e+03,1.67746501003978e-04,1.29506124224061e-02
2.74954022268243e+03,1.67853157143857e-04,1.29547281894100e-02
2.75041433320603e+03,1.67959881086171e-04,1.29588452635455e-02
2.75128872161944e+03,1.68066672874008e-04,1.29629636452270e-02
2.75216338801100e+03,1.68173532550483e-04,1.29670833348688e-02
2.75303833246909e+03,1.68280460158741e-04,1.29712043328856e-02
2.75391355508210e+03,1.68387455741950e-04,1.29753266396919e-02
2.75478905593847e+03,1.68494519343309e-04,1.29794502557027e-02
2.75566483512665e+03,1.68601651006044e-04,1.29835751813328e-02
2.75654089273513e+03,1.68708850773406e-04,1.29877014169974e-02
2.75741722885242e+03,1.68816118688677e-04,1.29918289631117e-02
2.75829384356705e+03,1.68923454795163e-04,1.29959578200909e-02
2.75917073696761e+03,1.69030859136199e-04,1.30000879883506e-02
2.76004790914269e+03,1.69138331755149e-04,1.30042194683064e-02
2.76092536018091e+03,1.69245872695403e-04,1.30083522603740e-02
2.76180309017092e+03,1.69353482000378e-04,1.30124863649693e-02
2.76268109920142e+03,1.69461159713519e-04,1.30166217825082e-02
2.76355938736111e+03,1.69568905878301e-04,1.30207585134070e-02
2.76443795473872e+03,1.69676720538222e-04,1.30248965580817e-02
2.76531680142303e+03,1.69784603736811e-04,1.30290359169489e-02
2.76619592750282e+03,1.69892555517625e-04,1.30331765904251e-02
2.76707533306693e+03,1.70000575924246e-04,1.30373185789268e-02
2.76795501820420e+03,1.70108665000285e-04,1.30414618828710e-02
2.76883498300352e+03,1.70216822789382e-04,1.30456065026745e-02
2.76971522755378e+03,1.70325049335203e-04,1.30497524387542e-02
2.77059575194394e+03,1.70433344681443e-04,1.30538996915276e-02
2.77147655626294e+03,1.70541708871822e-04,1.30580482614117e-02
2.77235764059979e+03,1.70650141950092e-04,1.30621981488241e-02
2.77323900504350e+03,1.70758643960029e-04,1.30663493541823e-02
2.77412064968312e+03,1.70867214945439e-04,1.30705018779041e-02
2.77500257460774e+03,1.70975854950155e-04,1.30746557204073e-02
2.77588477990646e+03,1.71084564018038e-04,1.30788108821098e-02
2.77676726566840e+03,1.71193342192977e-04,1.30829673634297e-02
2.77765003198274e+03,1.71302189518890e-04,1.30871251647853e-02
2.77853307893867e+03,1.71411106039719e-04,1.30912842865949e-02
2.77941640662539e+03,1.71520091799439e-04,1.30954447292770e-02
2.78030001513217e+03,1.71629146842048e-04,1.30996064932502e-02
2.78118390454828e+03,1.71738271211577e-04,1.31037695789333e-02
2.78206807496302e+03,1.71847464952081e-04,1.31079339867452e-02
2.78295252646572e+03,1.71956728107645e-04,1.31120997171049e-02
2.78383725914575e+03,1.72066060722381e-04,1.31162667704316e-02
2.78472227309249e+03,1.72175462840428e-04,1.31204351471445e-02
2.78560756839537e+03,1.72284934505957e-04,1.31246048476630e-02
2.78649314514383e+03,1.72394475763162e-04,1.31287758724067e-02
2.78737900342734e+03,1.72504086656269e-04,1.31329482217953e-02
2.78826514333540e+03,1.72613767229531e-04,1.31371218962486e-02
2.78915156495756e+03,1.72723517527227e-04,1.31412968961865e-02
2.79003826838336e+03,1.72833337593667e-04,1.31454732220291e-02
2.79092525370241e+03,1.72943227473188e-04,1.31496508741966e-02
2.79181252100431e+03,1.73053187210154e-04,1.31538298531093e-02
2.79270007037870e+03,1.73163216848959e-04,1.31580101591878e-02
2.79358790191528e+03,1.73273316434025e-04,1.31621917928526e-02
2.79447601570373e+03,1.73383486009801e-04,1.31663747545245e-02
2.79536441183379e+03,1.73493725620766e-04,1.31705590446243e-02
2.79625309039521e+03,1.73604035311424e-04,1.31747446635731e-02
2.79714205147780e+03,1.73714415126311e-04,1.31789316117919e-02
2.79803129517135e+03,1.73824865109990e-04,1.31831198897021e-02
2.79892082156573e+03,1.73935385307051e-04,1.31873094977250e-02
2.79981063075079e+03,1.74045975762113e-04,1.31915004362822e-02
2.80070072281645e+03,1.74156636519825e-04,1.31956927057954e-02
2.80159109785264e+03,1.74267367624863e-04,1.31998863066863e-02
2.80248175594931e+03,1.74378169121930e-04,1.32040812393768e-02
2.80337269719645e+03,1.74489041055759e-04,1.32082775042891e-02
2.80426392168409e+03,1.74599983471112e-04,1.32124751018454e-02
